Level	Rule Name	Subject	Property	Value
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasKemlerCode	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasLengthInMeters	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasMassInTons	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasOTN	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasOperationalInstant	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasOperationalInterval	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasOperationalLocation	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasOrigin	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasOtherCode	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasPayload	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasPlannedJourney	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasPrimaryCode	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasRFIDIdentifier	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasRID_UN_Number	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasRID_class	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasRU	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasReferenceObject	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasResult	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasSchedulePart	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasServiceType	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasSpeed	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasSubProcess	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasSubsidiaryCode	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasTemporalRole	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasTrainRunState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasTrainState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#inJourneySchedule	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#isOperationalLocationOf	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#isStateOfTrainRun	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#isStationary	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#issuedAt	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#locationName	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#messageID	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#messageVersion	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#name	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#nextDescriptionVersion	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#nextSection	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#playsFacilityRole	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#playsOperationalRole	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#previousDescriptionVersion	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#previousSection	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#realizesPlannedJourneyOrPath	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#referenceOTN	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#reportedAt	IAO:0000115	
